state,county,year,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,births_low,avg_weight_low,avg_ges_age_low,births_all,avg_weight_all,avg_ges_age_all,pct_low,high_rate
Arizona,Pima,2018,0.291887,20.745479,0.053121,43.699116,5.836667,489.0,2041.256,34.415,7855.0,3283.375,38.669,0.062,0
Arizona,Pima,2019,0.21736,16.388579,0.051389,39.645934,4.977451,481.0,2006.025,34.297,7495.0,3286.127,38.723,0.064,0
Arizona,Pima,2020,0.197629,18.966849,0.052229,52.910569,6.171901,489.0,2033.431,34.421,7322.0,3263.146,38.64,0.067,0
Arkansas,Pulaski,2013,0.402722,23.78274,0.047607,20.440678,10.895614,474.0,1985.167,34.37,4841.0,3203.296,38.375,0.098,1
Arkansas,Pulaski,2014,0.378435,21.683014,0.044476,19.596491,10.833058,492.0,1942.148,33.959,4750.0,3183.483,38.285,0.104,1
Arkansas,Pulaski,2015,0.308074,21.054696,0.044873,21.133333,11.003571,441.0,1993.871,34.342,4514.0,3212.193,38.351,0.098,1
Arkansas,Pulaski,2016,0.296619,19.549727,0.045331,19.918033,10.513333,369.0,2010.241,34.569,4095.0,3222.028,38.429,0.09,1
Arkansas,Pulaski,2017,0.405515,18.815934,0.04607,18.540984,9.876667,410.0,1972.973,34.129,4139.0,3190.371,38.259,0.099,1
Arkansas,Pulaski,2018,0.286689,17.879178,0.045524,19.116667,10.24,421.0,1888.169,33.54,4101.0,3176.134,38.16,0.103,1
Arkansas,Pulaski,2019,0.371373,19.026099,0.044814,18.52459,10.339831,477.0,1989.545,34.034,4164.0,3159.861,38.109,0.115,1
Arkansas,Pulaski,2020,0.287533,17.477596,0.04238,15.163934,9.809836,436.0,1955.236,33.876,3981.0,3162.557,38.138,0.11,1
California,Alameda,2006,0.518868,26.765193,0.046657,21.262295,10.638043,1246.0,1969.794,34.382,19025.0,3324.934,38.818,0.065,0
California,Alameda,2007,0.496949,25.576602,0.042114,19.0,10.05,1254.0,1970.267,34.203,19004.0,3316.256,38.807,0.066,0
California,Alameda,2008,0.44095,26.309456,0.046793,21.032787,11.405479,1180.0,1997.314,34.37,18330.0,3320.799,38.829,0.064,0
California,Alameda,2009,0.384527,25.272222,0.044003,17.166667,10.26619,1136.0,1980.992,34.26,17700.0,3314.9,38.817,0.064,0
California,Alameda,2010,0.357073,26.550867,0.043006,19.847458,8.575714,1197.0,2001.039,34.427,17579.0,3305.436,38.794,0.068,0
California,Butte,2006,0.380474,20.18956,0.055603,26.491803,13.377049,98.0,1924.112,33.835,1930.0,3388.241,38.723,0.051,0
California,Butte,2007,0.334487,9.696635,0.052882,21.233333,10.691667,66.0,1940.424,33.985,1931.0,3412.368,38.877,0.034,0
California,Butte,2008,0.36757,19.631868,0.052678,26.766667,16.425,85.0,1923.729,34.106,1891.0,3395.564,38.88,0.045,0
California,Butte,2009,0.335394,17.89589,0.051719,19.327869,9.896667,90.0,1963.467,33.809,1907.0,3390.433,38.85,0.047,0
California,Butte,2010,0.251988,15.928571,0.050351,16.360656,7.987931,77.0,2103.766,34.779,1808.0,3394.978,38.893,0.043,0
California,Butte,2011,0.283662,17.599448,0.051044,21.327869,12.003279,83.0,2024.88,34.133,1804.0,3390.685,38.911,0.046,0
California,Butte,2013,0.277072,18.553315,0.052136,24.0,10.166667,99.0,2087.374,35.192,1866.0,3387.81,39.051,0.053,0
California,Butte,2015,0.237288,15.998619,0.050433,21.052196,9.169578,91.0,2054.824,34.429,1928.0,3395.481,39.031,0.047,0
California,Butte,2016,0.245487,14.399178,0.04961,20.159317,7.600915,87.0,1966.54,33.747,1848.0,3373.796,38.975,0.047,0
California,Butte,2017,0.257551,14.332782,0.052548,22.640096,9.036593,85.0,2087.518,34.576,1907.0,3384.379,38.951,0.045,0
California,Butte,2018,0.302175,15.176731,0.05622,31.495311,13.77341,87.0,2044.046,34.372,1697.0,3378.297,38.901,0.051,0
California,Butte,2020,0.284943,12.346111,0.04886,35.791147,16.073259,96.0,1949.823,33.875,1502.0,3330.116,38.73,0.064,0
California,Contra Costa,2006,0.428719,23.634831,0.046086,20.147541,10.218408,718.0,2024.089,34.365,12177.0,3352.315,38.774,0.059,0
California,Contra Costa,2007,0.385008,22.844011,0.043876,19.288136,9.502479,680.0,2029.2,34.487,11748.0,3355.699,38.804,0.058,0
California,Contra Costa,2008,0.367429,22.634218,0.046706,23.065574,9.472881,663.0,1993.982,34.271,11182.0,3352.779,38.829,0.059,0
California,Contra Costa,2009,0.31282,17.825,0.045623,16.37931,9.114634,669.0,2002.323,34.283,10976.0,3330.618,38.823,0.061,0
California,Contra Costa,2010,0.354613,16.03831,0.043969,17.762712,7.731513,642.0,1953.422,34.056,10588.0,3339.331,38.823,0.061,0
California,Contra Costa,2011,0.349884,20.291944,0.041089,18.47541,8.619545,583.0,1957.228,33.89,10274.0,3349.007,38.875,0.057,0
California,Contra Costa,2012,0.32383,19.838592,0.046448,14.786885,6.746154,584.0,1974.748,34.212,10082.0,3355.325,38.893,0.058,0
California,Contra Costa,2013,0.338652,20.880337,0.043304,17.254237,12.040307,594.0,2003.31,34.118,10320.0,3351.1,38.835,0.058,0
California,Contra Costa,2014,0.422097,18.695531,0.046962,15.666667,10.546221,607.0,2016.568,34.341,10455.0,3349.89,38.817,0.058,0
California,Contra Costa,2015,0.455455,19.31326,0.046362,17.59322,9.062643,587.0,2033.773,34.499,10248.0,3350.74,38.791,0.057,0
California,Contra Costa,2016,0.367852,16.980556,0.045776,14.355932,8.152305,611.0,1988.781,34.092,10065.0,3325.326,38.754,0.061,0
California,Contra Costa,2017,0.368942,17.998061,0.047557,19.237288,12.133001,530.0,1979.451,33.955,9735.0,3336.583,38.802,0.054,0
California,Contra Costa,2018,0.409336,16.810249,0.04583,21.176471,13.480912,580.0,1974.448,33.981,9377.0,3321.063,38.689,0.062,0
California,Contra Costa,2019,0.366147,16.337006,0.044242,15.491525,7.833611,545.0,1984.402,34.026,9155.0,3321.833,38.699,0.06,0
California,Contra Costa,2020,0.495087,15.918333,0.044552,20.20339,11.191861,565.0,1998.149,33.926,9027.0,3312.314,38.625,0.063,0
California,Fresno,2006,0.452979,33.640805,0.061518,42.709091,20.032787,1102.0,1983.752,34.138,16074.0,3297.88,38.547,0.069,0
California,Fresno,2007,0.457367,31.422414,0.057463,37.661017,20.25122,1155.0,1939.299,33.683,15459.0,3270.428,38.428,0.075,0
California,Fresno,2008,0.446188,30.601108,0.060816,39.639344,17.87093,956.0,1989.472,34.113,14630.0,3280.636,38.542,0.065,0
California,Fresno,2009,0.385486,28.179063,0.058017,34.548387,19.072914,1068.0,1959.166,33.788,14117.0,3271.289,38.489,0.076,0
California,Fresno,2010,0.33355,25.509642,0.058737,27.633333,14.795,968.0,1918.808,33.525,13564.0,3278.225,38.483,0.071,0
California,Fresno,2011,0.381782,24.336798,0.060031,31.295082,18.053307,993.0,1969.653,33.88,13748.0,3273.041,38.517,0.072,0
California,Fresno,2012,0.885894,27.791667,0.062216,33.117647,15.547486,1007.0,1952.862,33.791,13971.0,3271.922,38.548,0.072,0
California,Fresno,2013,0.419404,28.451039,0.061872,44.677966,17.380952,1004.0,1971.613,34.036,14184.0,3281.447,38.596,0.071,0
California,Fresno,2014,0.356824,26.252101,0.063127,40.563636,16.423765,978.0,1930.004,33.512,13888.0,3269.171,38.522,0.07,0
California,Fresno,2015,0.350529,22.864426,0.060941,39.220339,15.849633,877.0,1993.802,34.017,13617.0,3286.813,38.582,0.064,0
California,Fresno,2016,0.405748,21.191036,0.059915,37.758621,13.575514,801.0,1973.784,33.88,12923.0,3299.533,38.624,0.062,0
California,Fresno,2017,0.354088,33.967409,0.061639,42.689655,15.083761,827.0,1946.526,33.739,12841.0,3292.454,38.586,0.064,0
California,Fresno,2018,0.354876,26.315942,0.059246,45.35,17.111017,780.0,2028.372,34.246,11962.0,3279.301,38.553,0.065,0
California,Fresno,2019,0.3062,33.65376,0.056436,39.0,11.580645,685.0,2004.289,34.051,11244.0,3292.099,38.577,0.061,0
California,Fresno,2020,0.459882,25.233236,0.055447,60.127273,20.403804,735.0,1976.797,33.762,10912.0,3280.779,38.56,0.067,0
California,Humboldt,2008,0.342717,9.3125,0.032076,20.356322,8.354118,37.0,1884.73,33.556,1168.0,3430.532,38.935,0.032,0
California,Humboldt,2009,0.31075,8.734513,0.031445,18.555556,7.81236,58.0,2050.224,35.298,1194.0,3440.816,39.011,0.049,0
California,Humboldt,2010,0.240421,7.626912,0.032785,18.377778,5.983908,37.0,2140.27,35.27,1049.0,3441.163,39.098,0.035,0
California,Humboldt,2012,0.329189,7.06997,0.033386,15.864865,6.883907,52.0,1956.615,34.255,1187.0,3466.605,39.195,0.044,0
California,Humboldt,2013,0.294455,8.215569,0.031203,18.72,7.397701,59.0,1907.864,33.746,1118.0,3430.749,39.07,0.053,0
California,Humboldt,2014,0.313675,7.060933,0.030893,17.841023,10.776247,48.0,1821.479,33.021,1069.0,3446.512,39.102,0.045,0
California,Humboldt,2015,0.343309,3.198081,0.03318,18.162731,5.883898,60.0,1948.517,33.933,1157.0,3422.579,39.067,0.052,0
California,Humboldt,2016,0.237449,6.716301,0.03573,15.79135,6.054237,42.0,1935.69,34.262,1062.0,3407.768,39.094,0.04,0
California,Humboldt,2018,0.213803,7.043844,0.035676,18.558487,7.76281,42.0,2110.5,35.071,1036.0,3431.737,39.109,0.041,0
California,Humboldt,2019,0.229894,5.724,0.031357,15.273364,6.78785,37.0,1909.135,33.081,901.0,3442.44,38.916,0.041,0
California,Imperial,2006,0.695384,34.462396,0.061233,74.632653,12.381818,165.0,1994.261,34.176,2956.0,3343.053,38.58,0.056,0
California,Imperial,2007,0.780664,33.908587,0.059656,65.416667,12.980342,204.0,2072.176,35.103,3115.0,3337.712,38.649,0.065,0
California,Imperial,2008,0.872472,35.134615,0.056017,53.8,8.233913,167.0,2044.934,34.582,3047.0,3347.611,38.708,0.055,0
California,Imperial,2009,1.051252,33.571031,0.058378,65.316667,7.97438,160.0,2028.075,34.525,2967.0,3352.014,38.712,0.054,0
California,Imperial,2010,0.869197,31.096419,0.054726,37.466667,12.866071,138.0,2033.268,34.434,2979.0,3350.989,38.723,0.046,0
California,Imperial,2011,0.86785,32.965015,0.056877,40.433333,12.636667,166.0,2081.825,34.885,2964.0,3328.294,38.759,0.056,0
California,Imperial,2012,0.442176,33.778761,0.056198,63.622951,14.463768,145.0,2057.297,34.836,3012.0,3349.061,38.795,0.048,0
California,Imperial,2013,0.736018,32.579251,0.056977,52.311475,13.292623,184.0,2021.397,34.489,3189.0,3304.288,38.679,0.058,0
California,Imperial,2014,0.367918,20.718508,0.056036,62.051724,17.26661,149.0,2044.181,34.608,3121.0,3341.817,38.746,0.048,0
California,Imperial,2015,0.36475,27.674238,0.054845,46.910714,13.069748,156.0,2022.058,34.523,2886.0,3322.32,38.652,0.054,0
California,Imperial,2016,0.352964,28.656787,0.054986,59.199379,12.609677,140.0,1997.921,34.08,2845.0,3335.48,38.708,0.049,0
California,Imperial,2017,0.327337,29.018768,0.057648,56.588221,13.827273,133.0,2053.782,34.842,2595.0,3329.855,38.693,0.051,0
California,Imperial,2018,0.331493,28.111461,0.052233,60.179752,10.433613,138.0,2075.659,35.051,2476.0,3314.638,38.615,0.056,0
California,Imperial,2019,0.23922,24.651603,0.056275,44.093945,10.779939,122.0,2061.574,34.529,2269.0,3307.296,38.496,0.054,0
California,Imperial,2020,0.282278,26.2983,0.055997,53.965134,9.803252,140.0,2034.214,34.636,2279.0,3286.901,38.342,0.061,0
California,Kern,2006,0.561203,39.955923,0.067856,56.338983,22.141379,783.0,1965.909,34.128,11225.0,3309.881,38.564,0.07,0
California,Kern,2007,0.555515,38.797753,0.066699,54.576271,21.470093,773.0,1965.6,33.962,11288.0,3311.086,38.548,0.068,0
California,Kern,2008,0.493117,37.112994,0.069,54.191176,21.905172,782.0,1993.632,34.429,11173.0,3281.471,38.645,0.07,0
California,Kern,2009,0.37218,35.312865,0.064236,56.333333,22.338655,824.0,2015.006,34.556,12752.0,3292.794,38.735,0.065,0
California,Kern,2010,0.510101,31.546961,0.065495,34.258065,14.226398,857.0,1986.625,34.353,13008.0,3298.724,38.718,0.066,0
California,Kern,2012,0.282866,33.435028,0.061669,40.885246,14.652101,876.0,1936.12,33.791,12971.0,3297.961,38.625,0.068,0
California,Kern,2013,0.303266,31.179191,0.061058,51.377049,22.301695,814.0,1980.361,34.169,13004.0,3311.717,38.679,0.063,0
California,Kern,2014,0.286944,30.689076,0.065401,24.655343,18.552616,830.0,1958.159,33.959,12545.0,3300.516,38.663,0.066,0
California,Kern,2015,0.287973,27.589625,0.06065,44.322034,18.03,827.0,2011.102,34.318,12320.0,3303.546,38.658,0.067,0
California,Kern,2016,0.270262,28.650301,0.06184,46.688525,17.005714,815.0,1978.752,34.148,11973.0,3289.555,38.643,0.068,0
California,Kern,2017,0.289422,28.83454,0.062141,47.590164,18.217544,744.0,1962.89,34.063,11477.0,3292.823,38.609,0.065,0
California,Kern,2018,0.277863,28.182303,0.062452,54.295427,18.083051,782.0,1978.055,34.173,11267.0,3283.057,38.604,0.069,0
California,Kern,2019,0.24713,26.739722,0.059561,54.333333,12.903478,677.0,1974.458,34.129,11069.0,3305.198,38.634,0.061,0
California,Kern,2020,0.307559,28.599169,0.061036,58.877193,23.466667,766.0,1977.843,34.182,10969.0,3294.804,38.63,0.07,0
California,Los Angeles,2006,1.014378,48.065753,0.065111,44.982759,16.642241,9406.0,1984.732,34.295,137740.0,3276.627,38.523,0.068,0
California,Los Angeles,2007,0.88685,47.964187,0.059475,38.446429,15.854717,9189.0,2002.742,34.323,134693.0,3276.185,38.508,0.068,0
California,Los Angeles,2008,1.126575,48.338843,0.063647,44.863337,16.089474,8537.0,1989.017,34.364,127739.0,3272.638,38.557,0.067,0
California,Los Angeles,2009,0.608981,44.103641,0.062766,45.221688,20.0097,8337.0,1991.93,34.383,124144.0,3272.526,38.584,0.067,0
California,Los Angeles,2010,0.760624,42.042941,0.06076,33.863267,12.503604,7675.0,2002.934,34.374,119676.0,3277.357,38.61,0.064,0
California,Los Angeles,2011,0.619893,39.922222,0.062348,32.901639,13.470175,7377.0,2007.501,34.356,119327.0,3280.537,38.623,0.062,0
California,Los Angeles,2012,0.634744,36.515686,0.064106,30.84988,12.692982,7273.0,2008.455,34.338,116414.0,3279.797,38.64,0.062,0
California,Los Angeles,2013,0.616341,36.949563,0.063084,32.95082,12.618966,7115.0,1999.362,34.275,117336.0,3278.437,38.65,0.061,0
California,Los Angeles,2015,0.605954,37.260278,0.062695,36.847458,12.493103,6896.0,2017.487,34.378,109917.0,3274.684,38.651,0.063,0
California,Los Angeles,2016,0.671439,39.914601,0.062297,33.5,14.716717,6462.0,2010.633,34.377,103479.0,3276.054,38.657,0.062,0
California,Los Angeles,2017,0.547403,41.894708,0.064467,33.017544,15.020026,6198.0,2020.447,34.356,96120.0,3276.094,38.645,0.064,0
California,Los Angeles,2018,0.48611,38.072965,0.061932,32.616667,15.038593,5874.0,2009.969,34.303,93516.0,3275.371,38.635,0.063,0
California,Los Angeles,2019,0.482673,39.400829,0.062574,29.20339,13.271887,5185.0,2014.47,34.298,84411.0,3281.147,38.642,0.061,0
California,Los Angeles,2020,0.464577,39.99569,0.070233,30.013895,16.128814,5244.0,2027.595,34.333,81812.0,3274.995,38.609,0.064,0
California,Madera,2014,0.232963,6.184832,0.058735,35.21323,14.140465,105.0,1977.438,34.267,2040.0,3331.002,38.749,0.051,0
California,Madera,2015,0.189131,5.962819,0.05446,32.26976,13.933427,125.0,1970.272,34.016,2066.0,3321.187,38.702,0.061,0
California,Madera,2016,0.188701,12.126225,0.054195,30.360795,12.146378,103.0,2027.146,34.592,1890.0,3327.342,38.792,0.054,0
California,Madera,2017,0.193656,13.542778,0.055271,34.658551,12.593123,105.0,2020.01,34.257,1821.0,3309.717,38.718,0.058,0
California,Madera,2018,0.199292,12.641226,0.052453,41.196676,14.31,78.0,1923.397,33.577,1785.0,3335.371,38.749,0.044,0
California,Marin,2010,0.354405,21.272238,0.032125,15.65,10.894945,94.0,2078.213,34.777,2049.0,3396.371,39.026,0.046,0
California,Marin,2011,0.393726,22.509392,0.03329,15.459016,10.112664,101.0,1935.218,34.02,2052.0,3379.654,38.906,0.049,0
California,Marin,2012,0.341142,20.651099,0.03497,12.42623,8.095043,122.0,2067.475,34.533,2010.0,3343.155,38.908,0.061,0
California,Marin,2013,0.349416,22.392798,0.034837,14.721311,10.855161,116.0,1973.612,33.983,2113.0,3357.835,38.983,0.055,0
California,Marin,2014,0.352621,20.567409,0.035597,13.262295,10.799086,100.0,2056.48,34.62,2035.0,3377.482,39.001,0.049,0
California,Marin,2015,0.375537,20.456825,0.036585,15.166667,8.876708,105.0,1975.552,34.229,2007.0,3360.628,38.928,0.052,0
California,Marin,2016,0.349914,18.15427,0.035328,12.892857,6.486877,96.0,2106.396,35.073,1997.0,3364.642,38.978,0.048,0
California,Marin,2018,0.360883,18.7625,0.036351,17.864407,11.224449,101.0,2064.05,34.376,1780.0,3364.634,38.829,0.057,0
California,Marin,2019,0.310169,16.77937,0.037338,13.355932,6.394096,63.0,2120.587,34.968,1770.0,3377.163,38.967,0.036,0
California,Marin,2020,0.319368,15.519726,0.036628,15.714286,8.681377,92.0,2045.87,34.38,1955.0,3347.847,38.878,0.047,0
California,Monterey,2006,0.432828,16.951149,0.043704,17.344262,7.074603,365.0,2048.932,34.478,7080.0,3362.434,38.763,0.052,0
California,Monterey,2007,0.398675,16.850704,0.039981,17.253731,7.015,379.0,2015.828,34.19,7043.0,3361.485,38.689,0.054,0
California,Monterey,2008,0.35326,16.034783,0.042463,26.147541,7.13,364.0,1966.445,33.857,6678.0,3353.148,38.7,0.055,0
California,Monterey,2009,0.405503,15.479412,0.038609,21.639344,5.8,321.0,1958.262,33.857,6401.0,3368.476,38.711,0.05,0
California,Monterey,2010,0.381921,14.482955,0.039206,20.04918,6.638863,333.0,1968.375,33.94,6351.0,3359.944,38.767,0.052,0
California,Monterey,2011,0.389899,14.826705,0.041189,24.286478,6.317553,326.0,1951.245,33.923,6101.0,3363.174,38.78,0.053,0
California,Monterey,2012,0.315667,13.740413,0.042397,24.553204,5.997719,282.0,2041.06,34.624,5714.0,3354.091,38.828,0.049,0
California,Monterey,2013,0.319407,14.328652,0.0434,27.817473,6.717234,286.0,1969.119,34.052,5378.0,3356.177,38.86,0.053,0
California,Monterey,2014,0.360043,11.821918,0.043868,25.77222,6.494902,307.0,1947.824,33.599,5390.0,3343.444,38.846,0.057,0
California,Monterey,2015,0.380969,12.554945,0.044114,24.36034,6.332747,229.0,1966.279,33.882,5113.0,3358.483,38.859,0.045,0
California,Monterey,2016,0.324529,11.597101,0.042523,25.66655,6.761385,219.0,1953.155,33.648,4710.0,3365.325,38.872,0.046,0
California,Monterey,2017,0.242892,11.527624,0.044294,29.059676,7.810169,264.0,2014.265,34.254,4652.0,3333.9,38.806,0.057,0
California,Monterey,2018,0.293571,11.535714,0.042525,28.810537,8.556897,225.0,1978.36,33.809,4593.0,3349.706,38.82,0.049,0
California,Monterey,2019,0.236831,10.334247,0.043235,19.645276,5.669388,202.0,1963.594,33.847,4313.0,3352.575,38.802,0.047,0
California,Monterey,2020,0.2011,10.625344,0.042288,27.204148,8.833659,211.0,1891.071,33.313,4057.0,3331.02,38.735,0.052,0
California,Napa,2013,0.486201,18.377008,0.038887,17.852459,11.823862,67.0,2059.746,34.0,1336.0,3367.87,38.887,0.05,0
California,Napa,2014,0.457742,16.282203,0.037689,15.233333,11.97878,50.0,2024.6,33.92,1311.0,3396.208,38.876,0.038,0
California,Napa,2015,0.468601,16.072046,0.039332,17.741379,10.653282,70.0,2045.5,34.243,1257.0,3370.387,38.82,0.056,0
California,Napa,2019,0.274694,11.747458,0.041721,13.214286,5.96421,45.0,2052.244,34.933,1046.0,3373.828,38.88,0.043,0
California,Napa,2020,0.372538,11.004286,0.042076,18.333333,10.346414,51.0,2046.784,34.902,1034.0,3324.141,38.772,0.049,0
California,Orange,2007,0.600985,34.661157,0.051889,38.694915,14.415774,2244.0,2021.508,34.36,39461.0,3306.619,38.582,0.057,0
California,Orange,2008,0.600944,35.151099,0.054898,31.719566,10.3675,2194.0,2014.023,34.394,37406.0,3301.637,38.608,0.059,0
California,Orange,2009,0.558794,33.563953,0.05328,30.785714,15.040624,1976.0,2037.972,34.46,35279.0,3312.224,38.633,0.056,0
California,Orange,2010,0.4967,22.903955,0.050091,24.633715,10.153776,2078.0,2022.376,34.415,34863.0,3308.872,38.651,0.06,0
California,Orange,2011,0.449086,16.802407,0.04978,27.428719,10.953125,1885.0,2019.539,34.436,34637.0,3317.403,38.676,0.054,0
California,Orange,2012,0.470715,26.162216,0.050723,26.982712,10.814409,1823.0,2027.377,34.247,33785.0,3313.856,38.707,0.054,0
California,Orange,2013,0.483536,21.220606,0.048613,28.315189,10.101813,1862.0,2043.435,34.617,34847.0,3310.759,38.74,0.053,0
California,Orange,2015,0.885699,36.909831,0.052,25.642857,7.041739,1767.0,2037.132,34.497,33613.0,3305.715,38.724,0.053,0
California,Orange,2016,0.844069,34.287252,0.054382,27.416667,12.920336,1593.0,2052.683,34.521,32802.0,3312.273,38.751,0.049,0
California,Orange,2017,0.857187,32.914958,0.056056,26.879071,13.621824,1623.0,2059.396,34.642,31082.0,3310.658,38.748,0.052,0
California,Orange,2018,0.781532,30.46006,0.053341,27.409836,12.103114,1668.0,2035.628,34.436,30044.0,3301.553,38.707,0.056,0
California,Orange,2019,0.592313,28.915235,0.054696,24.2,9.402305,1256.0,2044.868,34.461,25535.0,3309.939,38.723,0.049,0
California,Orange,2020,0.620842,28.358356,0.056063,26.542994,12.446927,1414.0,2057.245,34.562,25067.0,3298.536,38.642,0.056,0
California,Riverside,2006,0.677182,36.495775,0.066793,64.084746,20.781416,1906.0,1980.997,34.116,30990.0,3317.505,38.52,0.062,0
California,Riverside,2007,0.691629,36.763085,0.065225,68.436364,20.892727,1792.0,1991.933,34.171,29939.0,3312.755,38.528,0.06,0
California,Riverside,2008,0.561022,34.923077,0.06862,65.775452,17.047619,1742.0,1981.302,33.994,28778.0,3317.897,38.536,0.061,0
California,Riverside,2009,0.470886,32.905028,0.071982,65.173058,20.458778,1648.0,2002.341,34.229,27876.0,3320.87,38.619,0.059,0
California,Riverside,2010,0.4766,30.33965,0.064808,42.7,15.199118,1587.0,2014.537,34.202,27996.0,3328.355,38.649,0.057,0
California,Riverside,2011,0.446354,22.251576,0.065436,63.028524,15.423324,1614.0,1976.377,33.919,27555.0,3315.881,38.613,0.059,0
California,Riverside,2012,0.428065,22.776124,0.066251,59.845581,15.092,1589.0,1997.923,34.084,26708.0,3316.142,38.663,0.059,0
California,Riverside,2013,0.53208,25.192793,0.065058,55.504877,14.106761,1540.0,1984.375,34.118,26979.0,3314.649,38.663,0.057,0
California,Riverside,2014,0.471056,28.697353,0.065258,79.363073,10.792003,1548.0,2023.039,34.348,27480.0,3315.65,38.695,0.056,0
California,Riverside,2015,0.366471,28.696275,0.062164,65.153606,13.473193,1628.0,1991.622,34.229,27390.0,3310.971,38.672,0.059,0
California,Riverside,2016,0.368899,28.373961,0.064154,57.509749,14.079202,1592.0,1976.842,34.082,26429.0,3308.522,38.651,0.06,0
California,Riverside,2017,0.382845,28.552778,0.066116,57.811929,14.718685,1567.0,1998.666,34.201,25095.0,3306.748,38.642,0.062,0
California,Riverside,2018,0.41843,27.044847,0.063848,52.215751,14.230769,1452.0,1974.382,34.062,24355.0,3304.758,38.618,0.06,0
California,Riverside,2019,0.320329,27.160055,0.061724,47.381582,12.691292,1375.0,2003.869,34.21,23467.0,3316.412,38.643,0.059,0
California,Riverside,2020,0.359334,28.263305,0.067058,55.699964,15.294737,1556.0,1980.317,33.928,23889.0,3298.088,38.577,0.065,0
California,Sacramento,2006,0.692375,28.875,0.06671,26.77193,15.354839,1108.0,1952.468,33.897,18374.0,3351.442,38.78,0.06,0
California,Sacramento,2007,0.683797,27.540462,0.058469,27.389831,14.949444,1014.0,1996.57,34.065,17994.0,3356.328,38.793,0.056,0
California,Sacramento,2008,0.663823,28.461095,0.065678,31.423729,14.013889,974.0,1920.315,33.685,17304.0,3344.153,38.766,0.056,0
California,Sacramento,2009,0.561386,24.850829,0.061361,25.42623,11.364516,1030.0,1985.457,34.186,17075.0,3350.354,38.795,0.06,0
California,Sacramento,2010,0.474531,23.473389,0.056418,20.644068,8.7,904.0,1936.708,33.858,16407.0,3351.101,38.829,0.055,0
California,Sacramento,2011,0.536566,23.90085,0.061757,24.508475,13.4,828.0,1988.516,34.065,15607.0,3366.272,38.867,0.053,0
